key,worker_id,agreement
"(71, 4)",A1LQ1LF9IVKRQ1,0
"(71, 4)",A1B2KIB7DPC2PR,2
"(71, 4)",A3P7PPQA3EU1H3,-1
"(240, 0)",AA7LA8WQNABDT,0
"(240, 0)",AR749S8E0VHVW,5
"(240, 0)",A3OTQF9XCTAS1A,2
"(240, 0)",AMID7O126S33V,-2
"(240, 0)",A1B2KIB7DPC2PR,2
"(1287, 4)",A2O9ZPGNNBSH00,3
"(1287, 4)",A2UV2P8JZV9UW1,2
"(1287, 4)",AHOU3VA400IOT,-2
"(1287, 4)",AMID7O126S33V,1
"(1287, 4)",A87AUVH3QNOB1,3
"(216, 5)",A3C9A382KUWMS0,-5
"(216, 5)",ALQI4JZ3CGX4P,-5
"(216, 5)",A3H5Z4JEVFW7N,-5
"(216, 5)",A3OTQF9XCTAS1A,-4
"(216, 5)",A14NJ0E25UM25Q,-3
"(216, 5)",A3C9A382KUWMS0,-5
"(420, 6)",A2HUSOVMMRJNNX,-4
"(420, 6)",A2JA8QB8PGYGHJ,-5
"(420, 6)",A14NJ0E25UM25Q,0
"(420, 6)",A3F0OII70LQX09,-3
"(420, 6)",A2Z2CVOBYA74B0,-5
"(1065, 1)",A2HUSOVMMRJNNX,-3
"(1065, 1)",A3P7PPQA3EU1H3,0
"(1065, 1)",AMID7O126S33V,-1
"(1065, 1)",A3P7PPQA3EU1H3,-2
"(1065, 1)",A2M5JYZODXCQ0W,-5
"(1065, 1)",A14NJ0E25UM25Q,0
"(1047, 6)",A2J70V9HYPYLE9,-1
"(1047, 6)",A3C9A382KUWMS0,5
"(1047, 6)",A17IWKV4G3N25X,-4
"(1047, 6)",A7X7G33CQJ1PP,-3
"(1047, 6)",A14NJ0E25UM25Q,0
"(618, 6)",A2FZM7ZDCLPMCF,3
"(618, 6)",AIASM1GUZB3HZ,-1
"(618, 6)",A1AI8MC07M7UBZ,1
"(618, 6)",A3R5CALO6EH0ZR,5
"(618, 6)",AMID7O126S33V,-2
"(664, 0)",A10DZFZLF4AFTK,0
"(664, 0)",A3S1MNDLRG5JEH,1
"(664, 0)",A17IWKV4G3N25X,0
"(664, 0)",A1FAJ118DBS6CX,-3
"(664, 0)",A3P7PPQA3EU1H3,-2
"(664, 0)",AMID7O126S33V,2
"(180, 0)",A1SAPIZ2SEMXDI,5
"(180, 0)",AMID7O126S33V,-1
"(180, 0)",A14NJ0E25UM25Q,-1
"(180, 0)",A2LV5QYHH24OMY,0
"(180, 0)",A17IWKV4G3N25X,0
"(146, 3)",A3C9A382KUWMS0,-3
"(146, 3)",A3R5CALO6EH0ZR,-5
"(146, 3)",AQER7S3AS8X95,-3
"(146, 3)",AMID7O126S33V,-2
"(146, 3)",A1B2KIB7DPC2PR,-3
"(727, 3)",A3P7AOM9X9ZQ33,2
"(727, 3)",ACJSA944IAMN7,0
"(727, 3)",A2WZA6O15Q8P0N,3
"(727, 3)",A14NJ0E25UM25Q,0
"(727, 3)",A3P7PPQA3EU1H3,-3
"(727, 3)",A1B2KIB7DPC2PR,-3
"(42, 5)",AI0T9KBRTWOJV,5
"(42, 5)",A2Q3ZPCNE2EOAO,5
"(42, 5)",A1B2KIB7DPC2PR,-2
"(42, 5)",AWGLY2Q18H4V4,3
"(42, 5)",AMID7O126S33V,0
"(1166, 3)",AKJ22H1NTVIQX,-2
"(1166, 3)",ACPUTK2MNMYHB,-1
"(1166, 3)",A7ZOVHE48L7RS,-3
"(1166, 3)",AKKUJ7B29RHDK,-5
"(1166, 3)",A2VTDOJE2XP8TK,-2
"(1166, 3)",AWCCY9UU171TO,0
"(1156, 2)",A1B2KIB7DPC2PR,-3
"(1156, 2)",A6Y7BLDK90Q19,0
"(1156, 2)",A2MWAXV1YRK5GH,-5
"(1156, 2)",A7ZOVHE48L7RS,-2
"(1156, 2)",A2Z2CVOBYA74B0,0
"(1156, 2)",AWCCY9UU171TO,0
"(1409, 0)",A6Y7BLDK90Q19,2
"(1409, 0)",A7ZOVHE48L7RS,2
"(1409, 0)",ACVEFRSUAPSEQ,0
"(1409, 0)",A25GWQ4INS1XYB,2
"(1409, 0)",A1U00BDONXG17C,5
"(1409, 0)",A3IJI5VFWLI7DA,-1
"(1409, 0)",A2VWJTNC4OKNI7,-3
"(536, 3)",A5379LUINT3PC,5
"(536, 3)",A2JOQX1C7BNKXC,3
"(536, 3)",A14NJ0E25UM25Q,0
"(536, 3)",A3R5CALO6EH0ZR,3
"(536, 3)",A3P7PPQA3EU1H3,1
"(536, 3)",AMID7O126S33V,2
"(589, 2)",A32LCM1ZARQLOG,3
"(589, 2)",A3R5CALO6EH0ZR,0
"(589, 2)",AMID7O126S33V,1
"(589, 2)",A3C9A382KUWMS0,5
"(589, 2)",A36CP7G5OZY030,5
"(589, 2)",A3P7PPQA3EU1H3,1
"(274, 5)",ATY8RQ17JPXQD,1
"(274, 5)",A1RF70DSVAZVI6,-5
"(274, 5)",A3DSRQ5CBK6G3U,0
"(274, 5)",A3OTQF9XCTAS1A,-3
"(274, 5)",A6QG9LM5WL0AQ,-3
"(274, 5)",AMID7O126S33V,-2
"(425, 0)",A12AICIWGAEUPU,-3
"(425, 0)",A361F6SCMN5PEC,-3
"(425, 0)",A3NCDEGFFO83KW,3
"(425, 0)",A6Y7BLDK90Q19,0
"(425, 0)",AHOARZ6ADFC90,-5
"(425, 0)",AMID7O126S33V,0
"(839, 2)",A14NJ0E25UM25Q,3
"(839, 2)",A1AI8MC07M7UBZ,1
"(839, 2)",A2FDXVWVI05XA4,2
"(839, 2)",A3C9A382KUWMS0,5
"(839, 2)",AMID7O126S33V,-2
"(839, 2)",A14NJ0E25UM25Q,0
"(1407, 3)",A2O9ZPGNNBSH00,-3
"(1407, 3)",A26H5AAWGPE63C,4
"(1407, 3)",A1Q1W6RIHG7TTJ,-3
"(1407, 3)",A2BGRYZCDBD3OA,-3
"(1407, 3)",A37XVHGR4ZSTSM,-5
"(1407, 3)",A22K68WIUPZSRQ,-3
"(1407, 3)",A18JQFU6QCTI6G,-1
"(1102, 2)",A3P7AOM9X9ZQ33,1
"(1102, 2)",AMID7O126S33V,1
"(1102, 2)",A131WQMBSKKSIQ,3
"(1102, 2)",A2Q3ZPCNE2EOAO,0
"(1102, 2)",A3QU3KM3IYWHIF,3
"(1031, 2)",AM7FYVGVOEP66,1
"(1031, 2)",AKJ22H1NTVIQX,0
"(1031, 2)",A7ZOVHE48L7RS,3
"(1031, 2)",A1RF70DSVAZVI6,0
"(1031, 2)",A2VTDOJE2XP8TK,-3
"(1031, 2)",AFC23NDG41MI5,0
"(1031, 2)",A37XVHGR4ZSTSM,-4
"(284, 3)",A3A7ADA45GULC,5
"(284, 3)",A2HUSOVMMRJNNX,2
"(284, 3)",A3P7PPQA3EU1H3,-1
"(284, 3)",A14NJ0E25UM25Q,0
"(284, 3)",A1B2KIB7DPC2PR,1
"(284, 3)",A36JZTUKQVV5S5,4
"(216, 6)",A3C9A382KUWMS0,5
"(216, 6)",ALQI4JZ3CGX4P,2
"(216, 6)",A3H5Z4JEVFW7N,0
"(216, 6)",A3OTQF9XCTAS1A,1
"(216, 6)",A14NJ0E25UM25Q,-3
"(216, 6)",A3C9A382KUWMS0,0
"(269, 4)",AP1HCIYDB0OTX,-2
"(269, 4)",A3BVJL7P490DCS,1
"(269, 4)",A2FZM7ZDCLPMCF,2
"(269, 4)",AMID7O126S33V,-2
"(269, 4)",A3P7PPQA3EU1H3,-1
"(84, 5)",A5379LUINT3PC,5
"(84, 5)",A6Y7BLDK90Q19,0
"(84, 5)",A3P7PPQA3EU1H3,1
"(84, 5)",A37XVHGR4ZSTSM,-2
"(84, 5)",AMID7O126S33V,-2
"(84, 5)",A3QU3KM3IYWHIF,3
"(235, 0)",A1BG4Z8AANP95N,-5
"(235, 0)",A2MR259UZRESDS,3
"(235, 0)",A3R5CALO6EH0ZR,-5
"(235, 0)",A3DSRQ5CBK6G3U,0
"(235, 0)",A3OTQF9XCTAS1A,-2
"(183, 6)",A1I8952MLVA6SL,-4
"(183, 6)",A1WBDABVNFU4ZN,-4
"(183, 6)",A3R5CALO6EH0ZR,-3
"(183, 6)",AOE4KVQN084X4,3
"(183, 6)",AMID7O126S33V,-1
"(183, 6)",AP1HCIYDB0OTX,0
"(451, 5)",A22C0PJUBFJTI0,0
"(451, 5)",A2HUVJPLKGUKFQ,4
"(451, 5)",A7ZOVHE48L7RS,-2
"(451, 5)",A14NJ0E25UM25Q,-2
"(451, 5)",A3QU3KM3IYWHIF,0
"(436, 4)",A3C9A382KUWMS0,-5
"(436, 4)",A1B2KIB7DPC2PR,2
"(436, 4)",A2Q3ZPCNE2EOAO,-5
"(436, 4)",A6Y7BLDK90Q19,-1
"(436, 4)",A209T4ZL3NKV8H,0
"(1180, 6)",A3374C8G2EUNVO,-2
"(1180, 6)",A1S291KFXPM33J,-4
"(1180, 6)",A1KCGUG131CEH4,-5
"(1180, 6)",A1PDWH50JFF6ZN,-5
"(1180, 6)",A25GWQ4INS1XYB,4
"(1180, 6)",AFC23NDG41MI5,-3
"(1180, 6)",A2JOQX1C7BNKXC,-1
"(26, 1)",A32LCM1ZARQLOG,-3
"(26, 1)",AR749S8E0VHVW,-5
"(26, 1)",A3DSRQ5CBK6G3U,0
"(26, 1)",A3C9A382KUWMS0,0
"(26, 1)",A2PE5UDQ5WG2R0,-3
"(1297, 0)",AV8SVCVP9V5BK,5
"(1297, 0)",A3374C8G2EUNVO,3
"(1297, 0)",A3F0OII70LQX09,-3
"(1297, 0)",A37XVHGR4ZSTSM,-5
"(613, 6)",A1B2KIB7DPC2PR,-3
"(613, 6)",A3R5CALO6EH0ZR,-4
"(613, 6)",A2MR259UZRESDS,0
"(613, 6)",A2JOQX1C7BNKXC,1
"(613, 6)",A3O02RVJXPNKLS,-5
"(613, 6)",A31RKV21MUC3R0,-3
"(613, 6)",A2PE5UDQ5WG2R0,5
"(175, 0)",A1I8952MLVA6SL,4
"(175, 0)",AWGLY2Q18H4V4,5
"(175, 0)",A19FRD1IDZ65FW,5
"(175, 0)",A131WQMBSKKSIQ,0
"(175, 0)",A14NJ0E25UM25Q,0
"(1397, 4)",A2LV5QYHH24OMY,4
"(1397, 4)",A3374C8G2EUNVO,4
"(1397, 4)",A1Q1W6RIHG7TTJ,2
"(1397, 4)",A1XXMVPHRKUTAH,2
"(1397, 4)",A37XVHGR4ZSTSM,-5
"(1397, 4)",A31O7P7Z650N7B,-1
"(1397, 4)",AG9BUUONHFKSS,5
"(626, 6)",AIY8WQZDKMD5C,-4
"(626, 6)",AFDLE79DCTIPP,4
"(626, 6)",ADN76VWLV3O5S,0
"(626, 6)",AMID7O126S33V,1
"(626, 6)",AHOARZ6ADFC90,1
"(305, 6)",A28DBCM8M2S4FX,0
"(305, 6)",A3FM3KWYVBBZ15,-2
"(305, 6)",A14NJ0E25UM25Q,0
"(305, 6)",A28KZG5EG91S75,0
"(305, 6)",A3R5CALO6EH0ZR,0
"(305, 6)",A3P7PPQA3EU1H3,1
"(534, 0)",A2O9ZPGNNBSH00,0
"(534, 0)",A3U74947LRY5FG,-1
"(534, 0)",AMID7O126S33V,-1
"(534, 0)",A17IWKV4G3N25X,0
"(534, 0)",A36CP7G5OZY030,-5
"(534, 0)",A14NJ0E25UM25Q,0
"(1068, 6)",A3BVJL7P490DCS,1
"(1068, 6)",AIY8WQZDKMD5C,-2
"(1068, 6)",A2FZM7ZDCLPMCF,2
"(1068, 6)",A2MWAXV1YRK5GH,-3
"(1068, 6)",A3R5CALO6EH0ZR,-5
"(318, 5)",A3FM3KWYVBBZ15,-3
"(318, 5)",AWGLY2Q18H4V4,0
"(318, 5)",A3CT5E0WZJL8PG,-2
"(318, 5)",A1B2KIB7DPC2PR,3
"(318, 5)",A14NJ0E25UM25Q,0
"(602, 3)",A1BG4Z8AANP95N,-4
"(602, 3)",A6Y7BLDK90Q19,0
"(602, 3)",A2HUSOVMMRJNNX,2
"(602, 3)",A3DSRQ5CBK6G3U,0
"(602, 3)",A3AH8UT0TCYMUG,-3
"(602, 3)",A22C0PJUBFJTI0,0
"(65, 4)",A1BG4Z8AANP95N,-2
"(65, 4)",A3C9A382KUWMS0,0
"(65, 4)",A3C9A382KUWMS0,0
"(65, 4)",AP1HCIYDB0OTX,-2
"(65, 4)",A2PE5UDQ5WG2R0,-1
"(65, 4)",A36CP7G5OZY030,-5
"(766, 5)",A3L6PFU6DOR8AY,5
"(766, 5)",A6Y7BLDK90Q19,0
"(766, 5)",A3P7PPQA3EU1H3,-1
"(766, 5)",A36CP7G5OZY030,5
"(766, 5)",A1B2KIB7DPC2PR,2
"(1262, 3)",A17Q2CTSOVDMOS,2
"(1262, 3)",A2MWAXV1YRK5GH,2
"(1262, 3)",A3O02RVJXPNKLS,5
"(1262, 3)",A3S0NNL81WJSEH,4
"(217, 3)",A1YKFOPHSN3HF,0
"(217, 3)",A2MR259UZRESDS,-5
"(217, 3)",AMID7O126S33V,0
"(217, 3)",A36CP7G5OZY030,5
"(217, 3)",A37XVHGR4ZSTSM,-2
"(217, 3)",A6QG9LM5WL0AQ,3
"(985, 6)",A17Q2CTSOVDMOS,-4
"(985, 6)",A3R5CALO6EH0ZR,-2
"(985, 6)",A18JQFU6QCTI6G,0
"(985, 6)",A2MWAXV1YRK5GH,0
"(985, 6)",A2JOQX1C7BNKXC,-2
"(985, 6)",AWCCY9UU171TO,-2
"(985, 6)",A18B7DFDTGSTQ3,0
"(350, 3)",A6Y7BLDK90Q19,0
"(350, 3)",A3C9A382KUWMS0,0
"(350, 3)",A2Q3ZPCNE2EOAO,-5
"(350, 3)",A2MWAXV1YRK5GH,-3
"(350, 3)",AMID7O126S33V,-2
"(282, 5)",A1NTLKBTKH645C,-5
"(282, 5)",A3FM3KWYVBBZ15,0
"(282, 5)",A3P7PPQA3EU1H3,-1
"(282, 5)",A37XVHGR4ZSTSM,-3
"(282, 5)",A14NJ0E25UM25Q,0
"(282, 5)",A2Z2CVOBYA74B0,0
"(431, 4)",AFDLE79DCTIPP,0
"(431, 4)",A2UVWBMB5V045G,-4
"(431, 4)",A3DSRQ5CBK6G3U,0
"(431, 4)",A3OTQF9XCTAS1A,-5
"(431, 4)",AP1HCIYDB0OTX,-1
"(431, 4)",A2Q3ZPCNE2EOAO,0
"(344, 5)",AHOU3VA400IOT,5
"(344, 5)",A3MS1EYOXXYZBZ,0
"(344, 5)",A2FZM7ZDCLPMCF,2
"(344, 5)",AMID7O126S33V,1
"(344, 5)",A36JZTUKQVV5S5,0
"(999, 5)",A14NJ0E25UM25Q,2
"(999, 5)",A1AI8MC07M7UBZ,3
"(999, 5)",AMID7O126S33V,3
"(999, 5)",A3P7PPQA3EU1H3,-2
"(999, 5)",A13ZLTV0I0UG4D,2
"(999, 5)",A14NJ0E25UM25Q,0
"(792, 0)",A16JBVCS2AR93F,0
"(792, 0)",A3374C8G2EUNVO,-1
"(792, 0)",A17IWKV4G3N25X,-1
"(792, 0)",AMID7O126S33V,-2
"(792, 0)",A36CP7G5OZY030,5
"(792, 0)",A37XVHGR4ZSTSM,2
"(154, 0)",A1NMSAT4F3N2Y8,-3
"(154, 0)",A2FZM7ZDCLPMCF,1
"(154, 0)",A3P7PPQA3EU1H3,-1
"(154, 0)",AMID7O126S33V,2
"(154, 0)",A14NJ0E25UM25Q,0
"(154, 0)",A1B2KIB7DPC2PR,1
"(892, 4)",AFDLE79DCTIPP,0
"(892, 4)",AIY8WQZDKMD5C,-1
"(892, 4)",A1RD8SNJ9DNNZV,-5
"(892, 4)",A1AI8MC07M7UBZ,1
"(892, 4)",A3C9A382KUWMS0,-5
"(892, 4)",AMID7O126S33V,-3
"(1423, 5)",A1B2KIB7DPC2PR,3
"(1423, 5)",A17Q2CTSOVDMOS,-4
"(1423, 5)",ACJSA944IAMN7,1
"(1423, 5)",A3M7RLPUIRAAXE,-5
"(1423, 5)",A2P8XDALGST5YT,2
"(1423, 5)",A25GWQ4INS1XYB,2
"(1423, 5)",A2VWJTNC4OKNI7,-4
"(386, 0)",A39YZ3EVDM8X6V,-5
"(386, 0)",A1HVEW7DUNZULN,5
"(386, 0)",A3P7PPQA3EU1H3,1
"(386, 0)",A37XVHGR4ZSTSM,2
"(386, 0)",A28BJ8N1WW4EU3,-1
"(386, 0)",A17IWKV4G3N25X,5
"(889, 1)",A2FZM7ZDCLPMCF,1
"(889, 1)",A3BVJL7P490DCS,1
"(889, 1)",ACJES3V0DVUGY,5
"(889, 1)",AMID7O126S33V,-2
"(889, 1)",A2UFD1I8ZO1V4G,-2
"(633, 4)",A1UDQV4PUFYPKN,-3
"(633, 4)",AMID7O126S33V,-2
"(633, 4)",A3R5CALO6EH0ZR,-4
"(633, 4)",A2Q3ZPCNE2EOAO,-5
"(633, 4)",A36JZTUKQVV5S5,-1
"(405, 6)",A3C9A382KUWMS0,5
"(405, 6)",A2FZM7ZDCLPMCF,0
"(405, 6)",A3P7PPQA3EU1H3,1
"(405, 6)",A1B2KIB7DPC2PR,1
"(405, 6)",A14NJ0E25UM25Q,0
"(405, 6)",AWGLY2Q18H4V4,3
"(1164, 3)",A2LV5QYHH24OMY,4
"(1164, 3)",AP1HCIYDB0OTX,3
"(1164, 3)",A3P7PPQA3EU1H3,1
"(1164, 3)",A2320O4CHU0DB0,4
"(1164, 3)",A17IWKV4G3N25X,4
"(300, 2)",A3NCDEGFFO83KW,0
"(300, 2)",A3OZ3M6SRO2QNO,-4
"(300, 2)",AMID7O126S33V,0
"(300, 2)",A6Y7BLDK90Q19,0
"(300, 2)",A3F0OII70LQX09,-3
"(300, 2)",A14NJ0E25UM25Q,0
"(337, 3)",A1A71B12O8GNO8,-5
"(337, 3)",A3DSRQ5CBK6G3U,0
"(337, 3)",AMID7O126S33V,-2
"(337, 3)",A14NJ0E25UM25Q,0
"(337, 3)",A36CP7G5OZY030,-5
"(337, 3)",A2Z2CVOBYA74B0,-5
"(402, 5)",A3OZ3M6SRO2QNO,-4
"(402, 5)",A2Q3ZPCNE2EOAO,0
"(402, 5)",A3P7PPQA3EU1H3,-1
"(402, 5)",AGPWUZJY43E0J,0
"(402, 5)",A17IWKV4G3N25X,-3
"(782, 2)",A21AKIQ5VH41TA,-5
"(782, 2)",AMID7O126S33V,0
"(782, 2)",A20HS06RD1TVTX,5
"(782, 2)",A37XVHGR4ZSTSM,2
"(782, 2)",A17IWKV4G3N25X,4
"(79, 6)",A3NRSJOCQP8HNX,4
"(79, 6)",ACPUTK2MNMYHB,2
"(79, 6)",A5379LUINT3PC,1
"(79, 6)",A3P7PPQA3EU1H3,-1
"(79, 6)",A14NJ0E25UM25Q,0
"(1352, 6)",A1B2KIB7DPC2PR,4
"(1352, 6)",AV8SVCVP9V5BK,3
"(1352, 6)",A8476X9G2F3OK,-4
"(196, 0)",AMVUYWMJYEJG7,1
"(196, 0)",A3C9A382KUWMS0,5
"(196, 0)",A3DSRQ5CBK6G3U,0
"(196, 0)",A14NJ0E25UM25Q,0
"(196, 0)",A3F0OII70LQX09,0
"(449, 2)",A3FVUQYTPZ6ZEQ,5
"(449, 2)",AMID7O126S33V,5
"(449, 2)",A1B2KIB7DPC2PR,-2
"(449, 2)",A3P7PPQA3EU1H3,0
"(449, 2)",A14NJ0E25UM25Q,0
"(175, 2)",A1I8952MLVA6SL,4
"(175, 2)",AWGLY2Q18H4V4,5
"(175, 2)",A19FRD1IDZ65FW,4
"(175, 2)",A131WQMBSKKSIQ,5
"(175, 2)",A14NJ0E25UM25Q,0
"(326, 5)",A1UDQV4PUFYPKN,1
"(326, 5)",A14NJ0E25UM25Q,-2
"(326, 5)",A3P7PPQA3EU1H3,-2
"(326, 5)",A1B2KIB7DPC2PR,1
"(326, 5)",A3F0OII70LQX09,0
"(980, 2)",A2Z2CVOBYA74B0,5
"(980, 2)",A1B2KIB7DPC2PR,-2
"(980, 2)",A14NJ0E25UM25Q,0
"(980, 2)",A3P7PPQA3EU1H3,-2
"(980, 2)",A3F0OII70LQX09,-3
"(965, 5)",A14NJ0E25UM25Q,-3
"(965, 5)",A87AUVH3QNOB1,-3
"(965, 5)",AMID7O126S33V,-4
"(965, 5)",A20HS06RD1TVTX,-4
"(965, 5)",A6Y7BLDK90Q19,-2
"(1428, 5)",AP1HCIYDB0OTX,2
"(1428, 5)",A25GWQ4INS1XYB,-1
"(1428, 5)",A2S23PV2BY43ZN,3
"(1428, 5)",A3IJI5VFWLI7DA,3
"(1428, 5)",A2VWJTNC4OKNI7,-2
"(1428, 5)",A3O4XM3IGW1SR2,5
"(1428, 5)",A1U00BDONXG17C,5
"(1058, 6)",A3NAZZEBINRI7Q,-3
"(1058, 6)",A1RF70DSVAZVI6,-4
"(1058, 6)",AMID7O126S33V,-2
"(1058, 6)",A3P7PPQA3EU1H3,-2
"(1058, 6)",A17IWKV4G3N25X,0
"(1058, 6)",A2FDXVWVI05XA4,4
"(123, 2)",A1UDQV4PUFYPKN,-3
"(123, 2)",A3S0NNL81WJSEH,-5
"(123, 2)",A3FM3KWYVBBZ15,0
"(123, 2)",AMID7O126S33V,0
"(123, 2)",A3VORMVEC48P9G,5
"(1155, 1)",A2P8XDALGST5YT,-3
"(1155, 1)",AGPWUZJY43E0J,5
"(725, 3)",A1UDQV4PUFYPKN,-2
"(725, 3)",ADN76VWLV3O5S,-4
"(725, 3)",A27DLL4E4JBOBA,-4
"(725, 3)",A3P7PPQA3EU1H3,-1
"(725, 3)",AMID7O126S33V,-2
"(725, 3)",A14NJ0E25UM25Q,0
"(1308, 6)",A17Q2CTSOVDMOS,-3
"(1308, 6)",A3R5CALO6EH0ZR,3
"(1308, 6)",A6Y7BLDK90Q19,0
"(1308, 6)",ASX2NOUVA9CRH,-5
"(1308, 6)",A1HAM6YI1YDUPY,0
"(1308, 6)",A1V2JY1MJ4P6CF,-2
"(1052, 3)",A2Q3ZPCNE2EOAO,5
"(1052, 3)",A2O9ZPGNNBSH00,0
"(1052, 3)",A2VWJTNC4OKNI7,3
"(1052, 3)",AM7FYVGVOEP66,1
"(1052, 3)",A3374C8G2EUNVO,-2
"(207, 4)",A3P7AOM9X9ZQ33,-4
"(207, 4)",A2LV5QYHH24OMY,-3
"(207, 4)",A3C9A382KUWMS0,-5
"(207, 4)",A36CP7G5OZY030,-5
"(207, 4)",A131WQMBSKKSIQ,-3
"(207, 4)",AMID7O126S33V,-5
"(534, 6)",A2O9ZPGNNBSH00,3
"(534, 6)",A3U74947LRY5FG,5
"(534, 6)",AMID7O126S33V,2
"(534, 6)",A17IWKV4G3N25X,2
"(534, 6)",A36CP7G5OZY030,5
"(534, 6)",A14NJ0E25UM25Q,0
"(1068, 0)",A3BVJL7P490DCS,1
"(1068, 0)",AIY8WQZDKMD5C,-2
"(1068, 0)",A2FZM7ZDCLPMCF,-1
"(1068, 0)",A2MWAXV1YRK5GH,-5
"(1068, 0)",A3R5CALO6EH0ZR,-4
"(201, 6)",A1BADZXRMPSPDC,2
"(201, 6)",AFDLE79DCTIPP,0
"(201, 6)",A1B2KIB7DPC2PR,-3
"(201, 6)",AWZ83IBW10B96,4
"(201, 6)",ACVEFRSUAPSEQ,5
"(201, 6)",A3QU3KM3IYWHIF,3
"(1358, 5)",AV8SVCVP9V5BK,5
"(1358, 5)",A2GG12OU3AO26N,-4
"(1358, 5)",A2JOQX1C7BNKXC,1
"(1358, 5)",A2MR259UZRESDS,5
"(1358, 5)",A1MXXMOT8PM158,-4
"(1358, 5)",A31RKV21MUC3R0,-2
"(1358, 5)",AFC23NDG41MI5,2
"(81, 5)",AMVUYWMJYEJG7,-4
"(81, 5)",A3DSRQ5CBK6G3U,0
"(81, 5)",A3P7PPQA3EU1H3,-2
"(81, 5)",A2LV5QYHH24OMY,-2
"(81, 5)",A14NJ0E25UM25Q,0
"(81, 5)",A1B2KIB7DPC2PR,0
"(214, 5)",AIY8WQZDKMD5C,-2
"(214, 5)",ACJES3V0DVUGY,0
"(214, 5)",A1AI8MC07M7UBZ,1
"(214, 5)",AGPWUZJY43E0J,1
"(214, 5)",A1JQS9AN8LEAKZ,-2
"(1060, 2)",AIY8WQZDKMD5C,-4
"(1060, 2)",A2FZM7ZDCLPMCF,0
"(1060, 2)",AMID7O126S33V,-2
"(1060, 2)",A14NJ0E25UM25Q,0
"(1060, 2)",A17IWKV4G3N25X,-1
"(1060, 2)",A2Z2CVOBYA74B0,-5
"(730, 3)",A3P7AOM9X9ZQ33,-3
"(730, 3)",AWGLY2Q18H4V4,-2
"(730, 3)",AMID7O126S33V,-1
"(730, 3)",A2Q3ZPCNE2EOAO,5
"(730, 3)",A3QU3KM3IYWHIF,-5
"(730, 3)",A14NJ0E25UM25Q,0
"(212, 6)",AR7TQDJ59O2KZ,3
"(212, 6)",AFDLE79DCTIPP,0
"(212, 6)",A3MFIGR75YVD9R,5
"(212, 6)",A2JOQX1C7BNKXC,3
"(212, 6)",AMID7O126S33V,2
"(212, 6)",A14NJ0E25UM25Q,-2
"(1042, 2)",A26H5AAWGPE63C,-4
"(1042, 2)",AMID7O126S33V,-1
"(1042, 2)",A3QU3KM3IYWHIF,-5
"(1042, 2)",A14NJ0E25UM25Q,0
"(1042, 2)",A3P7PPQA3EU1H3,0
"(539, 4)",A5379LUINT3PC,4
"(539, 4)",AMID7O126S33V,1
"(539, 4)",A2PE5UDQ5WG2R0,1
"(539, 4)",AP1HCIYDB0OTX,-1
"(539, 4)",A1B2KIB7DPC2PR,-2
"(656, 6)",A32LCM1ZARQLOG,2
"(656, 6)",A2Z2CVOBYA74B0,5
"(656, 6)",A1ED0UM8C63QX5,3
"(656, 6)",A1B2KIB7DPC2PR,-2
"(656, 6)",A14NJ0E25UM25Q,0
"(521, 0)",A9I41O3MMMUDU,-5
"(521, 0)",AFDLE79DCTIPP,0
"(521, 0)",A2DNKU0QBQUV2H,-5
"(521, 0)",A1IMICF9ISISZN,-2
"(521, 0)",AMID7O126S33V,-2
"(1275, 3)",AWCCY9UU171TO,-2
"(1275, 3)",A1V2JY1MJ4P6CF,2
"(672, 3)",AV8SVCVP9V5BK,5
"(1037, 3)",A1KCGUG131CEH4,0
"(1037, 3)",A2MR259UZRESDS,5
"(1037, 3)",AMID7O126S33V,-2
"(1037, 3)",A6Y7BLDK90Q19,-1
"(1037, 3)",A3P7PPQA3EU1H3,-1
"(1037, 3)",A3QU3KM3IYWHIF,3
"(605, 1)",A6Y7BLDK90Q19,0
"(605, 1)",AGPRRX9GD0XJ4,0
"(605, 1)",A2PE5UDQ5WG2R0,4
"(605, 1)",A6QG9LM5WL0AQ,3
"(605, 1)",AP1HCIYDB0OTX,-1
"(102, 5)",AF8EH93XFYK17,2
"(102, 5)",AWGLY2Q18H4V4,0
"(102, 5)",A2HUSOVMMRJNNX,3
"(102, 5)",A3C9A382KUWMS0,0
"(102, 5)",AMID7O126S33V,2
"(102, 5)",A1B2KIB7DPC2PR,-1
"(741, 5)",A14NJ0E25UM25Q,-3
"(741, 5)",ADN76VWLV3O5S,-3
"(741, 5)",A14NJ0E25UM25Q,0
"(741, 5)",AMID7O126S33V,-3
"(741, 5)",A17IWKV4G3N25X,-3
"(741, 5)",A36JZTUKQVV5S5,-2
"(238, 1)",A3R5CALO6EH0ZR,-1
"(238, 1)",A2Q6CAUHBYCAEU,0
"(238, 1)",A5379LUINT3PC,1
"(238, 1)",AMID7O126S33V,-1
"(238, 1)",A1B2KIB7DPC2PR,1
"(1068, 1)",A3BVJL7P490DCS,1
"(1068, 1)",AIY8WQZDKMD5C,-2
"(1068, 1)",A2FZM7ZDCLPMCF,2
"(1068, 1)",A2MWAXV1YRK5GH,2
"(1068, 1)",A3R5CALO6EH0ZR,5
"(991, 1)",A2HUSOVMMRJNNX,-3
"(991, 1)",A1B2KIB7DPC2PR,1
